date,execution_budget,K,M,S,selected,status,reliable,objective_yuan,lower_bound_yuan,gap,requested_gap,seconds,continuous_before,binary_before,constraints_before,continuous_after,binary_after,constraints_after,solver,version,audit_file
2025-10-23,original,3,26,26,True,Optimal,True,91152.077662938333,88829.818433412118,0.026142789329992921,0.029999999999999999,20.990925999998581,102384,44928,247026,,,,HiGHS_monotone_charge_bound_MILP,1.8.0,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-10-23.json
2025-10-24,original,2,27,27,False,Optimal,True,41830.739998778656,40620.490382693417,0.029794067099713606,0.029999999999999999,15.316462899998442,70848,31104,170991,,,,HiGHS_monotone_charge_bound_MILP,1.8.0,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-10-24.json
2025-10-24,original,3,26,26,True,Optimal,True,92163.600693731772,89850.046988580099,0.025749053925878576,0.029999999999999999,15.360516699998698,102384,44928,247026,,,,HiGHS_monotone_charge_bound_MILP,1.8.0,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-10-24.json
2025-10-25,original,2,27,27,False,Optimal,True,71246.673452670948,69389.579635767819,0.026763295391774706,0.029999999999999999,12.388989200000651,70848,31104,170991,,,,HiGHS_monotone_charge_bound_MILP,1.8.0,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-10-25.json
2025-10-25,original,3,26,26,True,Optimal,True,121356.11583143962,118664.55774950598,0.022682072330437158,0.029999999999999999,23.709829200000968,102384,44928,247026,,,,HiGHS_monotone_charge_bound_MILP,1.8.0,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-10-25.json
2025-10-26,original,2,27,27,False,Optimal,True,99335.046253658802,97388.456705195582,0.019987887829003573,0.029999999999999999,19.97819950000121,70848,31104,170991,,,,HiGHS_monotone_charge_bound_MILP,1.8.0,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-10-26.json
2025-10-26,original,3,26,26,True,certified_by_feasible_policy_and_global_lp_lower_bound,True,149758.6352319947,145404.56587069642,0.029944516083285997,0.029999999999999999,6.8051092000023345,180930,89856,381758,173508,82252,346715,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-10-26.json
2025-10-27,original,2,27,27,False,Optimal,True,99268.766164320536,97315.375463839388,0.020072785941282138,0.029999999999999999,17.189639100000932,70848,31104,170991,,,,HiGHS_monotone_charge_bound_MILP,1.8.0,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-10-27.json
2025-10-27,original,3,26,26,True,certified_by_feasible_policy_and_global_lp_lower_bound,True,149823.56796155521,145459.79749931931,0.029999838699461424,0.029999999999999999,11.5843191999993,180930,89856,381758,173524,82294,346827,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-10-27.json
2025-10-28,original,2,27,27,False,Optimal,True,99303.985316344668,97344.963839984775,0.020124528266096266,0.029999999999999999,17.781423500000528,70848,31104,170991,,,,HiGHS_monotone_charge_bound_MILP,1.8.0,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-10-28.json
2025-10-28,original,3,26,26,True,certified_by_feasible_policy_and_global_lp_lower_bound,True,149447.68621718948,145094.90332287416,0.029999557493961264,0.029999999999999999,19.662000700001954,180930,89856,381758,173496,82240,346666,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-10-28.json
2025-10-29,original,2,27,27,False,Optimal,True,99131.969772000259,97203.111725357128,0.019843583321622758,0.029999999999999999,14.070796500000142,70848,31104,170991,,,,HiGHS_monotone_charge_bound_MILP,1.8.0,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-10-29.json
2025-10-29,original,3,26,26,True,Optimal,True,120603.47528454443,118167.39328373226,0.020615517810085551,0.029999999999999999,20.520946199998434,102384,44928,247026,,,,HiGHS_monotone_charge_bound_MILP,1.8.0,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-10-29.json
2025-10-30,original,2,27,27,False,Optimal,True,70690.324050163035,69183.206414462533,0.021784443274740214,0.029999999999999999,13.601153999999951,70848,31104,170991,,,,HiGHS_monotone_charge_bound_MILP,1.8.0,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-10-30.json
2025-10-30,original,3,26,26,True,Optimal,True,92321.571500535749,90190.312614833616,0.023630685202344053,0.029999999999999999,18.707087700000557,102384,44928,247026,,,,HiGHS_monotone_charge_bound_MILP,1.8.0,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-10-30.json
2025-10-31,original,2,27,27,False,Time limit reached,False,43295.206601724873,42026.838476149867,0.030179955751246938,0.029999999999999999,120.21436059999905,70848,31104,170991,,,,HiGHS_monotone_charge_bound_MILP,1.8.0,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-10-31.json
2025-10-31,original,3,26,26,True,Optimal,True,94329.894338059195,91960.62021272954,0.025764007679035764,0.029999999999999999,20.815896100000828,102384,44928,247026,,,,HiGHS_monotone_charge_bound_MILP,1.8.0,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-10-31.json
2025-11-01,original,2,27,27,False,Optimal,True,72947.445191886392,71271.195679285374,0.023519312348062822,0.029999999999999999,9.59344499999861,70848,31104,170991,,,,HiGHS_monotone_charge_bound_MILP,1.8.0,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-11-01.json
2025-11-01,original,3,26,26,True,Optimal,True,124804.89228611706,122089.21033735744,0.022243422995821154,0.029999999999999999,22.932653799998661,102384,44928,247026,,,,HiGHS_monotone_charge_bound_MILP,1.8.0,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-11-01.json
2025-11-02,original,2,27,27,False,Optimal,True,101862.43277382103,99993.141506504602,0.018694194813299533,0.029999999999999999,16.317665700000362,70848,31104,170991,,,,HiGHS_monotone_charge_bound_MILP,1.8.0,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-11-02.json
2025-11-02,original,3,26,26,True,certified_by_feasible_policy_and_global_lp_lower_bound,True,154710.18885014072,150208.18810145964,0.029971739926988247,0.029999999999999999,7.1450194000026386,180930,89856,381758,174258,83002,349470,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-11-02.json
2025-11-03,original,2,27,27,False,certified_by_feasible_policy_and_global_lp_lower_bound,True,103595.46325164026,100578.12588156335,0.029999936304540085,0.029999999999999999,16.795231200001581,125199,62208,264249,120676,57496,243624,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-11-03.json
2025-11-03,original,3,26,26,True,certified_by_feasible_policy_and_global_lp_lower_bound,True,156850.66735759637,152288.81793024286,0.029955248778955629,0.029999999999999999,7.2563812000007601,180930,89856,381758,174584,83328,350689,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-11-03.json
2025-11-04,original,2,27,27,False,Optimal,True,104469.07780159065,102374.62652783496,0.020458695135617686,0.029999999999999999,20.689266399996995,70848,31104,170991,,,,HiGHS_monotone_charge_bound_MILP,1.8.0,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-11-04.json
2025-11-04,original,3,26,26,True,certified_by_feasible_policy_and_global_lp_lower_bound,True,157595.28253816089,153007.35260016395,0.029985029216118956,0.029999999999999999,6.6957111000010627,180930,89856,381758,174832,83576,351596,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-11-04.json
2025-11-05,original,2,27,27,False,Optimal,True,104610.628784261,102482.29291989731,0.020767840021175651,0.029999999999999999,12.761256100002356,70848,31104,170991,,,,HiGHS_monotone_charge_bound_MILP,1.8.0,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-11-05.json
2025-11-05,original,3,26,26,True,Optimal,True,126449.55478951739,123712.86406484878,0.022121310870582358,0.029999999999999999,23.709382699998969,102384,44928,247026,,,,HiGHS_monotone_charge_bound_MILP,1.8.0,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-11-05.json
2025-11-06,original,2,27,27,False,Optimal,True,73462.772776332655,71797.333849107337,0.023196389586352641,0.029999999999999999,13.349181600002339,70848,31104,170991,,,,HiGHS_monotone_charge_bound_MILP,1.8.0,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-11-06.json
2025-11-06,original,3,26,26,True,Optimal,True,95404.143630672159,93213.612714296745,0.023500118197215186,0.029999999999999999,32.616734599996562,102384,44928,247026,,,,HiGHS_monotone_charge_bound_MILP,1.8.0,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-11-06.json
2025-11-07,original,2,27,27,False,Time limit reached,False,44745.17640399604,43439.282343451698,0.030062514620276655,0.029999999999999999,120.19137209999826,70848,31104,170991,,,,HiGHS_monotone_charge_bound_MILP,1.8.0,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-11-07.json
2025-11-07,original,3,26,26,True,Optimal,True,98313.742060643388,95821.440794035967,0.026009849632343918,0.029999999999999999,17.996661200002563,102384,44928,247026,,,,HiGHS_monotone_charge_bound_MILP,1.8.0,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-11-07.json
2025-11-08,original,2,27,27,False,Optimal,True,75696.47403479139,73798.023868934717,0.025724945822781387,0.029999999999999999,11.481048599998758,70848,31104,170991,,,,HiGHS_monotone_charge_bound_MILP,1.8.0,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-11-08.json
2025-11-08,original,3,26,26,True,Optimal,True,129096.81731614828,126299.54823884759,0.022147894559454158,0.029999999999999999,22.205413399999088,102384,44928,247026,,,,HiGHS_monotone_charge_bound_MILP,1.8.0,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-11-08.json
2025-11-09,original,2,27,27,False,certified_by_feasible_policy_and_global_lp_lower_bound,True,105690.91212278922,102612.74419726786,0.029997910587048811,0.029999999999999999,11.897290700002486,125199,62208,264249,121380,58227,246221,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-11-09.json
2025-11-09,original,3,26,26,True,certified_by_feasible_policy_and_global_lp_lower_bound,True,160022.33588409127,155370.92129301463,0.02993748477750555,0.029999999999999999,7.3684991000009177,180930,89856,381758,175524,84294,354166,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-11-09.json
2025-11-10,original,2,27,27,False,certified_by_feasible_policy_and_global_lp_lower_bound,True,106742.28946210751,103634.3116366538,0.029989853518305867,0.029999999999999999,9.3426711000029172,125199,62208,264249,121364,58184,246100,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-11-10.json
2025-11-10,original,3,26,26,True,certified_by_feasible_policy_and_global_lp_lower_bound,True,161267.94436702161,156598.11328156118,0.029820481151418124,0.029999999999999999,6.920740300003672,180930,89856,381758,175504,84248,354034,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-11-10.json
2025-11-11,original,2,27,27,False,certified_by_feasible_policy_and_global_lp_lower_bound,True,108032.47508281628,104886.31103841482,0.029995945259712435,0.029999999999999999,6.8227707000005466,125199,62208,264249,121496,58316,246588,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-11-11.json
2025-11-11,original,3,26,26,True,certified_by_feasible_policy_and_global_lp_lower_bound,True,163135.83377031988,158390.68069744867,0.029958537029935523,0.029999999999999999,6.9194773000017449,180930,89856,381758,175736,84480,354899,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-11-11.json
2025-11-12,original,2,27,27,False,certified_by_feasible_policy_and_global_lp_lower_bound,True,108418.38808801353,105261.14920440788,0.029994341763023784,0.029999999999999999,5.3863124999988941,125199,62208,264249,121528,58348,246702,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-11-12.json
2025-11-12,original,3,26,26,True,certified_by_feasible_policy_and_global_lp_lower_bound,True,131227.49513132163,127405.82459949868,0.02999604251874987,0.029999999999999999,8.9434283999980835,180930,89856,381758,173500,82242,346495,SCIP_native_MILP_presolve_and_HiGHS_bound,10.0.2,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-11-12.json
2025-11-13,original,2,27,27,False,Optimal,True,76422.221226537949,74516.102092677,0.025579962992297631,0.029999999999999999,14.859119100001408,70848,31104,170991,,,,HiGHS_monotone_charge_bound_MILP,1.8.0,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-11-13.json
2025-11-13,original,3,26,26,True,Optimal,True,99201.210103871985,96518.495469717571,0.02779482441265476,0.029999999999999999,19.120696199999657,102384,44928,247026,,,,HiGHS_monotone_charge_bound_MILP,1.8.0,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-11-13.json
2025-11-14,original_budget_failed,1,28,28,False,Time limit reached,False,22331.482701305016,21481.945582752633,0.039546563195582141,0.029999999999999999,120.18832020000264,36720,16128,88620,,,,HiGHS_monotone_charge_bound_MILP,1.8.0,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-11-14.json
2025-11-14,original_budget_failed,2,27,27,False,Time limit reached,False,48137.998765732169,45796.448059943963,0.051129526524050499,0.029999999999999999,120.18740300000354,70848,31104,170991,,,,HiGHS_monotone_charge_bound_MILP,1.8.0,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-11-14.json
2025-11-14,original_budget_failed,3,26,26,False,Time limit reached,False,105742.16884397095,102622.84638187701,0.030395984637635327,0.029999999999999999,120.30381549999584,102384,44928,247026,,,,HiGHS_monotone_charge_bound_MILP,1.8.0,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-11-14.json
2025-11-14,supplemental,2,27,27,False,Time limit reached,False,48137.998765732169,45903.292613039601,0.048682916311274853,0.029999999999999999,900.35890980000113,70848,31104,170991,,,,HiGHS_monotone_charge_bound_MILP,1.8.0,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-11-14.json
2025-11-14,supplemental,3,26,26,True,Optimal,True,105742.16884397095,102668.16799271049,0.029941128894778034,0.029999999999999999,824.87523959999817,102384,44928,247026,,,,HiGHS_monotone_charge_bound_MILP,1.8.0,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-11-14.json
2025-11-15,original,2,27,27,False,Optimal,True,80429.852291922376,78170.587951316338,0.028901718661922812,0.029999999999999999,8.3931636999986949,70848,31104,170991,,,,HiGHS_monotone_charge_bound_MILP,1.8.0,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-11-15.json
2025-11-15,original,3,26,26,True,Optimal,True,138176.67177754187,135080.75767635441,0.022918986793108526,0.029999999999999999,20.646080300000904,102384,44928,247026,,,,HiGHS_monotone_charge_bound_MILP,1.8.0,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-11-15.json
2025-11-16,original,2,27,27,False,Optimal,True,112851.60027906993,110634.49204861329,0.020039936817194674,0.029999999999999999,11.629353399999673,70848,31104,170991,,,,HiGHS_monotone_charge_bound_MILP,1.8.0,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-11-16.json
2025-11-16,original,3,26,26,True,certified_by_feasible_policy_and_global_lp_lower_bound,True,171222.9677316361,166236.75414851919,0.029994651956823777,0.029999999999999999,2.3417719999997644,,,,,,,LP_bound_and_exact_policy_replay,,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-11-16.json
2025-11-17,original,2,27,27,False,Optimal,True,113795.60289303388,111583.91159621126,0.019820879777239505,0.029999999999999999,13.368336499996076,70848,31104,170991,,,,HiGHS_monotone_charge_bound_MILP,1.8.0,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-11-17.json
2025-11-17,original,3,26,26,True,certified_by_feasible_policy_and_global_lp_lower_bound,True,172442.63565320947,167433.59744259648,0.029916565654215844,0.029999999999999999,1.9472335999962525,,,,,,,LP_bound_and_exact_policy_replay,,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-11-17.json
2025-11-18,original,2,27,27,False,Optimal,True,113676.30904532941,111451.96976668123,0.019957828321067107,0.029999999999999999,13.453053000004729,70848,31104,170991,,,,HiGHS_monotone_charge_bound_MILP,1.8.0,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-11-18.json
2025-11-18,original,3,26,26,True,certified_by_feasible_policy_and_global_lp_lower_bound,True,172513.78575497953,167497.10566948267,0.029950846406839617,0.029999999999999999,2.4471410999976797,,,,,,,LP_bound_and_exact_policy_replay,,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-11-18.json
2025-11-19,original,2,27,27,False,Optimal,True,114770.3894828911,112347.37839241255,0.021567135122773758,0.029999999999999999,18.512295900000026,70848,31104,170991,,,,HiGHS_monotone_charge_bound_MILP,1.8.0,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-11-19.json
2025-11-19,original,3,26,26,True,Optimal,True,140546.46045606158,136848.72615080228,0.027020597189808974,0.029999999999999999,24.230519099997764,102384,44928,247026,,,,HiGHS_monotone_charge_bound_MILP,1.8.0,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-11-19.json
2025-11-20,original,2,27,27,True,Optimal,True,82666.825518401049,80268.124031727129,0.029883612151266895,0.029999999999999999,25.564320699995733,70848,31104,170991,,,,HiGHS_monotone_charge_bound_MILP,1.8.0,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-11-20.json
2025-11-20,original,3,26,26,False,Time limit reached,False,108632.77836422718,104944.78362374948,0.035142239691493299,0.029999999999999999,120.26083180000569,102384,44928,247026,,,,HiGHS_monotone_charge_bound_MILP,1.8.0,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-11-20.json
2025-11-21,original,2,27,27,False,Time limit reached,False,49595.144109391222,47289.388068725202,0.048758424137675178,0.029999999999999999,120.18146700000216,70848,31104,170991,,,,HiGHS_monotone_charge_bound_MILP,1.8.0,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-11-21.json
2025-11-21,original,3,26,26,True,Optimal,True,109518.63024381548,106345.69901565246,0.029836008955059098,0.029999999999999999,99.315064000002167,102384,44928,247026,,,,HiGHS_monotone_charge_bound_MILP,1.8.0,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-11-21.json
2025-11-22,original,2,27,27,False,Optimal,True,82413.488212448035,80094.863974997352,0.028948475874488934,0.029999999999999999,14.174871700000949,70848,31104,170991,,,,HiGHS_monotone_charge_bound_MILP,1.8.0,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-11-22.json
2025-11-22,original,3,26,26,True,Optimal,True,142316.13415932405,138903.92707744573,0.024565231190158163,0.029999999999999999,27.988149600001634,102384,44928,247026,,,,HiGHS_monotone_charge_bound_MILP,1.8.0,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-11-22.json
2025-11-23,original,2,27,27,False,certified_by_feasible_policy_and_global_lp_lower_bound,True,116382.90744893404,112994.13346303008,0.029990707322984263,0.029999999999999999,2.7695808999997098,,,,,,,LP_bound_and_exact_policy_replay,,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-11-23.json
2025-11-23,original,3,26,26,True,certified_by_feasible_policy_and_global_lp_lower_bound,True,176734.24130148767,171607.41560980893,0.029875315547760576,0.029999999999999999,2.0018958999935421,,,,,,,LP_bound_and_exact_policy_replay,,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-11-23.json
2025-11-24,original,2,27,27,False,certified_by_feasible_policy_and_global_lp_lower_bound,True,116535.34124100617,113142.90250627277,0.029983663664146471,0.029999999999999999,3.1098903000020073,,,,,,,LP_bound_and_exact_policy_replay,,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-11-24.json
2025-11-24,original,3,26,26,True,certified_by_feasible_policy_and_global_lp_lower_bound,True,177015.33135444578,171869.22575752146,0.029941983937162815,0.029999999999999999,1.6778287000051932,,,,,,,LP_bound_and_exact_policy_replay,,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-11-24.json
2025-11-25,original,2,27,27,False,certified_by_feasible_policy_and_global_lp_lower_bound,True,116836.35525395724,113435.867344307,0.029977184370873513,0.029999999999999999,3.0891058999914094,,,,,,,LP_bound_and_exact_policy_replay,,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-11-25.json
2025-11-25,original,3,26,26,True,certified_by_feasible_policy_and_global_lp_lower_bound,True,176779.79549397394,171632.67820490908,0.029989145091121931,0.029999999999999999,1.8600335000010091,,,,,,,LP_bound_and_exact_policy_replay,,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-11-25.json
2025-11-26,original,2,27,27,False,Optimal,True,117197.25836991229,114840.06584555884,0.020525872281573654,0.029999999999999999,15.797057000003406,70848,31104,170991,,,,HiGHS_monotone_charge_bound_MILP,1.8.0,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-11-26.json
2025-11-26,original,3,26,26,True,Optimal,True,142909.23781985175,139510.71086481438,0.024360329998823847,0.029999999999999999,26.534557499995572,102384,44928,247026,,,,HiGHS_monotone_charge_bound_MILP,1.8.0,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-11-26.json
2025-11-27,original,2,27,27,True,Optimal,True,84062.999029845363,81684.456160369009,0.029118671792423046,0.029999999999999999,20.298329899997043,70848,31104,170991,,,,HiGHS_monotone_charge_bound_MILP,1.8.0,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-11-27.json
2025-11-27,original,3,26,26,False,Time limit reached,False,109968.62418569514,106684.52494659655,0.030783276588076156,0.029999999999999999,120.26036490000115,102384,44928,247026,,,,HiGHS_monotone_charge_bound_MILP,1.8.0,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-11-27.json
2025-11-28,original,2,27,27,False,Time limit reached,False,50752.133334884311,48594.389020340474,0.044403157608189213,0.029999999999999999,120.19379209999897,70848,31104,170991,,,,HiGHS_monotone_charge_bound_MILP,1.8.0,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-11-28.json
2025-11-28,original,3,26,26,True,Optimal,True,110011.07413151031,106807.5872548099,0.029993064716066269,0.029999999999999999,44.52234640000097,102384,44928,247026,,,,HiGHS_monotone_charge_bound_MILP,1.8.0,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-11-28.json
2025-11-29,original,2,27,27,False,Optimal,True,84589.078861025439,82347.21552190154,0.027224519067407194,0.029999999999999999,13.035392500001763,70848,31104,170991,,,,HiGHS_monotone_charge_bound_MILP,1.8.0,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-11-29.json
2025-11-29,original,3,26,26,True,Optimal,True,144230.8464007164,141066.63339155223,0.022430626811525387,0.029999999999999999,17.861055900000792,102384,44928,247026,,,,HiGHS_monotone_charge_bound_MILP,1.8.0,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-11-29.json
2025-11-30,original,2,27,27,False,Optimal,True,119547.30386637381,117061.204028188,0.02123760693241428,0.029999999999999999,13.454887199994118,70848,31104,170991,,,,HiGHS_monotone_charge_bound_MILP,1.8.0,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-11-30.json
2025-11-30,original,3,26,26,True,certified_by_feasible_policy_and_global_lp_lower_bound,True,180291.49066603123,175067.2184467488,0.029841521820211738,0.029999999999999999,1.9327466000031563,,,,,,,LP_bound_and_exact_policy_replay,,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-11-30.json
2025-12-01,original,2,27,27,False,certified_by_feasible_policy_and_global_lp_lower_bound,True,120805.66715686918,117287.55552892035,0.029995608759032844,0.029999999999999999,2.5347137000062503,,,,,,,LP_bound_and_exact_policy_replay,,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-12-01.json
2025-12-01,original,3,26,26,True,certified_by_feasible_policy_and_global_lp_lower_bound,True,182295.02654898475,177014.6600610493,0.029830108343084919,0.029999999999999999,2.2372885999939172,,,,,,,LP_bound_and_exact_policy_replay,,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-12-01.json
2025-12-02,original,2,27,27,False,certified_by_feasible_policy_and_global_lp_lower_bound,True,123941.92494354492,120334.3592283747,0.029979514897516969,0.029999999999999999,2.2583105000012438,,,,,,,LP_bound_and_exact_policy_replay,,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-12-02.json
2025-12-02,original,3,26,26,True,certified_by_feasible_policy_and_global_lp_lower_bound,True,186905.93615719679,181484.65610755782,0.029871836914003455,0.029999999999999999,2.1870942000023206,,,,,,,LP_bound_and_exact_policy_replay,,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-12-02.json
2025-12-03,original,2,27,27,False,certified_by_feasible_policy_and_global_lp_lower_bound,True,126253.53755637382,122579.166336619,0.029975495262094493,0.029999999999999999,2.2955657999991672,,,,,,,LP_bound_and_exact_policy_replay,,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-12-03.json
2025-12-03,original,3,26,26,True,Optimal,True,154327.02030569012,150947.4110159917,0.02238931603365079,0.029999999999999999,25.910726299996895,102384,44928,247026,,,,HiGHS_monotone_charge_bound_MILP,1.8.0,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-12-03.json
2025-12-04,original,2,27,27,False,Optimal,True,92812.676889428578,90356.706743954928,0.027180828451762489,0.029999999999999999,16.968013099998643,70848,31104,170991,,,,HiGHS_monotone_charge_bound_MILP,1.8.0,outputs\q2\dispatch_runs\20260912_tail_reserve_final\processed\main\daily_audit\2025-12-04.json
