mode,date,hour,status,seconds,gap,S,rho,ESS,initial_soc,committed_slots
4-3,2025-03-31,0,Optimal,0.4404303329938557,9.0789450408096504e-16,20,0.29938399610726657,56,1219.0750562171797,36
4-3,2025-03-31,6,Optimal,0.35408441699109972,0,20,0.29240262596763583,45.20899676082356,9904.6339124245878,36
4-3,2025-03-31,12,Optimal,0.30807004199596122,5.7299570419164163e-16,20,0.31413365986638708,48.009766050644757,7545.4858777134477,36
4-3,2025-03-31,18,Optimal,0.27772475001984276,0,20,0.2689589106507867,52.097608238526682,10033.343834894597,36
4-3,2025-04-01,0,Optimal,0.29439129098318517,1.5107231994481729e-16,20,0.27578213297058901,56,1208.5580821825024,36
4-3,2025-04-01,6,Optimal,0.34633233401109464,0,20,0.28655615973482085,50.733487630459628,9944.942711394282,36
4-3,2025-04-01,12,Optimal,0.28476395801408216,0,20,0.2731227365622485,49.826063325328022,7050.0000000000027,36
4-3,2025-04-01,18,Optimal,0.28449700001510791,0,20,0.29204243148447906,51.596292435544186,10799.999999999998,36
4-3,2025-04-02,0,Optimal,0.27682812500279397,0,20,0.2790310632705218,56,1226.515816335268,36
4-3,2025-04-02,6,Optimal,0.34804187499685213,1.7291821973194024e-16,20,0.29835474425423131,49.674109932638189,9942.7870805929251,36
4-3,2025-04-02,12,Optimal,0.29048879200126976,1.9117293672418969e-16,20,0.29410538449850032,52.119304640385806,7229.3096396690107,36
4-3,2025-04-02,18,Optimal,0.29707737499848008,2.0574007716157885e-16,20,0.29629462767163844,53.385121996440326,10039.019120317407,36
4-3,2025-04-03,0,Optimal,0.28565595799591392,4.4944828767844837e-15,20,0.29334577014929719,56,1279.5485913393732,36
4-3,2025-04-03,6,Optimal,0.28997116698883474,2.0439284568688565e-16,20,0.29420829935927023,46.469146114849934,9926.1978754224365,36
4-3,2025-04-03,12,Optimal,0.21090666600503027,1.1696772008475977e-16,20,0.28596058602862245,47.858795702651271,6999.5571207651265,36
4-3,2025-04-03,18,Optimal,0.19188916601706296,0,20,0.30183189215720163,51.595127734625756,10800.000000000002,36
4-3,2025-04-04,0,Optimal,0.25611041698721237,0,20,0.27259471170792243,56,1230.8838906895144,36
4-3,2025-04-04,6,Optimal,0.23324050000519492,0,20,0.29540145626146325,48.015508378309583,4158.7560671079264,36
4-3,2025-04-04,12,Optimal,0.26001995900878683,0,20,0.30114764695785534,50.608500885184625,4546.9671189582477,36
4-3,2025-04-04,18,Optimal,0.27690258299116977,4.8464485954637938e-16,20,0.28332834184603167,52.397960659369836,9987.7664489217495,36
4-3,2025-04-05,0,Optimal,0.20149008400039747,1.4915011519586797e-16,20,0.28686059059803576,56,1295.4495991501753,36
4-3,2025-04-05,6,Optimal,0.25198324999655597,0,20,0.3016016092747838,46.054464795801017,3654.5032564719977,36
4-3,2025-04-05,12,Optimal,0.36064920801436529,0,20,0.3004694331953861,48.617699749430543,3517.0233359312679,36
4-3,2025-04-05,18,Optimal,0.29097983299288899,0,20,0.29599073343926474,50.300627052091137,9994.307914713545,36
4-3,2025-04-06,0,Optimal,0.30316216699429788,0,20,0.28035599698485342,56,2939.0570226289155,36
4-3,2025-04-06,6,Optimal,0.34886258299229667,0,20,0.29256784328767371,45.285489763275159,9973.5023063441076,36
4-3,2025-04-06,12,Optimal,0.28540641700965352,0,20,0.2823989149196075,47.50970051318491,6573.7023644818801,36
4-3,2025-04-06,18,Optimal,0.36347716601449065,0,20,0.29984052711237202,51.826062311132191,10053.979917227634,36
4-3,2025-04-07,0,Optimal,0.29782224999507889,0,20,0.30527563327340401,56,1334.4125135630657,36
4-3,2025-04-07,6,Optimal,0.37471133298822679,0,20,0.29014299958880563,44.838589102333991,9952.6097080264244,36
4-3,2025-04-07,12,Optimal,0.2726380409731064,0,20,0.30694126352261886,49.543724099810248,8251.7859899936866,36
4-3,2025-04-07,18,Optimal,0.29818129100021906,0,20,0.29358202413095458,50.492764602344344,10729.419973864198,36
4-3,2025-04-08,0,Optimal,0.26626279199263081,1.5369947774079154e-16,20,0.28210506191147655,56,1336.2121696781214,36
4-3,2025-04-08,6,Optimal,0.34077899999101646,3.6145251869463515e-16,20,0.29309685085139314,46.081689967152784,9950.3854774587235,36
4-3,2025-04-08,12,Optimal,0.2839290410047397,0,20,0.27981670593821573,49.504634793199962,6400.2687922557607,36
4-3,2025-04-08,18,Optimal,0.31070795800769702,0,20,0.29487479012695084,50.196811294551765,10023.328022130767,36
4-3,2025-04-09,0,Optimal,0.32599095901241526,0,20,0.28024417031818405,56,1337.6602115280893,36
4-3,2025-04-09,6,Optimal,0.35825283301528543,3.5758360728649236e-16,20,0.29125479116857567,47.717156134625967,9956.5180279596698,36
4-3,2025-04-09,12,Optimal,0.28479433301254176,0,20,0.29185662963013548,48.389475113631867,6655.1081227029717,36
4-3,2025-04-09,18,Optimal,0.36267870801384561,0,20,0.2955560428285447,51.432999016231683,10788.550534697439,36
4-3,2025-04-10,0,Optimal,0.29254558301181532,1.7226779459293302e-16,20,0.29580517709969711,56,1366.1816716012472,36
4-3,2025-04-10,6,Optimal,0.29375704200356267,0,20,0.29205728059610048,44.991759047509333,9934.3197183499014,36
4-3,2025-04-10,12,Optimal,0.21219470800133422,0,20,0.27089553915764253,49.634842717641213,7004.5099892823919,36
4-3,2025-04-10,18,Optimal,0.18088333398918621,1.9824862328262998e-16,20,0.30548343977200204,53.580608063692431,10800,36
4-3,2025-04-11,0,Optimal,0.18058045901125297,0,20,0.28009274742993295,56,1227.2299124486999,36
4-3,2025-04-11,6,Optimal,0.23267358299926855,0,20,0.29427603053589085,48.053433419169842,3207.5063027876222,36
4-3,2025-04-11,12,Optimal,0.20292724997852929,1.5013762128083716e-16,20,0.2874984075693387,48.645979490532454,6446.3936317872849,36
4-3,2025-04-11,18,Optimal,0.21549583302112296,0,20,0.29852173323354003,51.663443288570626,10001.978041876486,36
4-3,2025-04-12,0,Optimal,0.21895079201203771,2.8032849177216206e-16,20,0.29628762499022587,56,1244.7206876938562,36
4-3,2025-04-12,6,Optimal,0.2034264579997398,0,20,0.28310755200796356,48.041350889783239,3193.2867339983741,36
4-3,2025-04-12,12,Optimal,0.26058212498901412,0,20,0.30088996589221056,49.227341156971342,4624.6422221566099,36
4-3,2025-04-12,18,Optimal,0.23353954101912677,1.4789756979035037e-15,20,0.29402739753771145,50.232129289971624,10340.416493132325,36
4-3,2025-04-13,0,Optimal,0.28694733401061967,0,20,0.28724458234168626,56,2987.1607313894556,36
4-3,2025-04-13,6,Optimal,0.37215824998565949,0,20,0.28665672712057982,45.946974241688395,9960.648770580472,36
4-3,2025-04-13,12,Optimal,0.33464304200606421,1.7125387398334919e-16,20,0.3016880422282196,48.029270780010094,6983.6107615618148,36
4-3,2025-04-13,18,Optimal,0.29248470801394433,2.1057944788593567e-16,20,0.27694748358797266,50.88248739396564,10799.999999999998,36
4-3,2025-04-14,0,Optimal,0.22907824997673742,3.4048470868700216e-16,20,0.27216477695491575,56,1241.8549445067347,36
4-3,2025-04-14,6,Optimal,0.32027058300445788,0,20,0.27842543524301561,49.432730903123392,9968.3320033791551,36
4-3,2025-04-14,12,Optimal,0.27172333301859908,1.9692617918405213e-16,20,0.28943183588533111,49.62087469781433,5993.3894516837945,36
4-3,2025-04-14,18,Optimal,0.26280795800266787,0,20,0.29957137201148348,52.292881552541168,10799.999999999996,36
4-3,2025-04-15,0,Optimal,0.26793937501497567,0,20,0.28443781839361687,56,1248.656024225289,36
4-3,2025-04-15,6,Optimal,0.35051904199644923,3.9567259200194168e-16,20,0.27718500859239409,47.758651037611749,9978.5237782889199,36
4-3,2025-04-15,12,Optimal,0.3137815420050174,1.7954618899614082e-16,20,0.27452574741287222,49.078775165640714,7866.8837593846565,36
4-3,2025-04-15,18,Optimal,0.31433841600664891,0,20,0.2847473287429414,50.704229294716164,10783.348322269307,36
4-3,2025-04-16,0,Optimal,0.31076008398667909,0,20,0.29014100454429331,56,1275.1816120709354,36
4-3,2025-04-16,6,Optimal,0.35015616702730767,0,20,0.29162751987060842,46.999778987857155,9982.7575271979786,36
4-3,2025-04-16,12,Optimal,0.26195629197172821,1.9918271045409547e-16,20,0.30346714593277196,48.081382260314484,7728.4017585673337,36
4-3,2025-04-16,18,Optimal,0.32610170802217908,0,20,0.28785141966718569,50.364487681085954,10800,36
4-3,2025-04-17,0,Optimal,0.28245783300371841,1.9384136436239963e-16,20,0.27861378240948131,56,1228.9985341289939,36
4-3,2025-04-17,6,Optimal,0.35201979099656455,0,20,0.28237615699271035,45.803855547936053,9304.9759009675072,36
4-3,2025-04-17,12,Optimal,0.2270212090224959,2.5377433973357331e-16,20,0.28664830233667993,47.798977435876587,7414.5917697657596,36
4-3,2025-04-17,18,Optimal,0.18374512498849072,0,20,0.29834288542138498,51.914378223079815,10799.803231757665,36
4-3,2025-04-18,0,Optimal,0.1871485410083551,0,20,0.2714326807125988,56,1200.8016607747413,36
4-3,2025-04-18,6,Optimal,0.27619458298431709,8.3230954037992655e-16,20,0.28559325147627151,46.514980609902388,3159.8870646669648,36
4-3,2025-04-18,12,Optimal,0.21730024999123998,0,20,0.2983871167826353,48.344294841870877,7586.4443345430418,36
4-3,2025-04-18,18,Optimal,0.24444295899593271,0,20,0.32783759222534814,51.613909984272865,10006.669060647178,36
4-3,2025-04-19,0,Optimal,0.20968704199185595,0,20,0.28415883030457439,56,1254.4719854732321,36
4-3,2025-04-19,6,Optimal,0.23061637501814403,2.3163287758156916e-16,20,0.28516286640225458,45.904583757776329,3275.063725101837,36
4-3,2025-04-19,12,Optimal,0.26329062500735745,0,20,0.27731500847405949,48.142455755747079,3497.4013085836532,36
4-3,2025-04-19,18,Optimal,0.27137199998833239,0,20,0.27957240270695499,52.675528732350891,9945.8902340213317,36
4-3,2025-04-20,0,Optimal,0.31409466700279154,0,20,0.27669998258657669,56,2912.1849347926072,36
4-3,2025-04-20,6,Optimal,0.31664595799520612,0,20,0.28869995116893349,50.231050162638802,10001.09733470699,36
4-3,2025-04-20,12,Optimal,0.25799666700186208,0,20,0.26523631635779948,48.123877818582727,7400.044155444205,36
4-3,2025-04-20,18,Optimal,0.32060016598552465,0,20,0.28986645341952882,52.340505627149078,10786.443641036596,36
4-3,2025-04-21,0,Optimal,0.30213641599402763,3.5776612248311724e-16,20,0.28250357002083532,56,1264.6503648569087,36
4-3,2025-04-21,6,Optimal,0.25520545800100081,0,20,0.28318790589193177,48.653663679370666,10005.068273231798,36
4-3,2025-04-21,12,Optimal,0.23948995899991132,0,20,0.29207154711775424,48.184747885075652,6970.480471935407,36
4-3,2025-04-21,18,Optimal,0.31157575000543147,0,20,0.29176573453037935,49.77497893001658,10800,36
4-3,2025-04-22,0,Optimal,0.28555604099528864,1.9959290073802097e-16,20,0.27983909247714256,56,1267.4356374572162,36
4-3,2025-04-22,6,Optimal,0.30068445898359641,0,20,0.28944335565173762,46.803754175991251,9987.5098614197705,36
4-3,2025-04-22,12,Optimal,0.27650725000421517,3.9826150850679257e-16,20,0.30218226249503183,49.294128267055875,7310.7407660127537,36
4-3,2025-04-22,18,Optimal,0.31777245798730291,0,20,0.27904702066512288,49.352360252236224,10792.696681078209,36
4-3,2025-04-23,0,Optimal,0.2292451249959413,2.0105672937265682e-16,20,0.29779305310011445,56,1325.8568320780541,36
4-3,2025-04-23,6,Optimal,0.33961420797277242,0,20,0.26884822449123991,47.592103872936164,9855.4875678934077,36
4-3,2025-04-23,12,Optimal,0.26734929200029001,0,20,0.28486542607912624,47.829358599812736,6700.6553914390206,36
4-3,2025-04-23,18,Optimal,0.29040695799631067,0,20,0.27761283396063846,51.498236708538869,10752.89679093634,36
4-3,2025-04-24,0,Optimal,0.28248437502770685,0,20,0.29782557191111753,56,1302.2202947319711,36
4-3,2025-04-24,6,Optimal,0.27671883397852071,0,20,0.2780431583900615,45.447499517458546,9817.0305035396541,36
4-3,2025-04-24,12,Optimal,0.21263420800096355,0,20,0.27081614427335426,48.949485433246814,6124.9098954876317,36
4-3,2025-04-24,18,Optimal,0.18032491698977537,4.0457152046988846e-16,20,0.27904951356484642,50.433309132447683,10800.000000000002,36
4-3,2025-04-25,0,Optimal,0.20783004100667313,4.9505547327936591e-16,20,0.28406037437262072,56,1241.0099135728287,36
4-3,2025-04-25,6,Optimal,0.3107687080046162,3.2897287432765866e-16,20,0.28700168134371079,47.152598239127947,2416.8622744639697,36
4-3,2025-04-25,12,Optimal,0.20550937499501742,3.2275588164001786e-16,20,0.2877077103829439,48.011625189774605,2242.3174641843098,36
4-3,2025-04-25,18,Optimal,0.20632466700044461,3.492358013733316e-16,20,0.29963771241342912,53.41854637957838,10072.01947836547,36
4-3,2025-04-26,0,Optimal,0.24056333300541155,1.5762778152269641e-16,20,0.28301542535959018,56,1271.9877184182114,36
4-3,2025-04-26,6,Optimal,0.22840100000030361,0,20,0.2875641602572333,46.775397154412936,2492.7881753763081,36
4-3,2025-04-26,12,Optimal,0.27406200001132675,0,20,0.26758540233080791,50.456917862942944,2577.6917907448033,36
4-3,2025-04-26,18,Optimal,0.35236312498454936,1.4623297901228367e-16,20,0.29591151859854059,52.706853799563639,9981.0106090653753,36
4-3,2025-04-27,0,Optimal,0.23299079199205153,0,20,0.29308973401097682,56,3733.2903658832329,36
4-3,2025-04-27,6,Optimal,0.35315070897922851,2.0658756477262991e-16,20,0.29018411146401607,48.227490153648198,8189.3101635541971,36
4-3,2025-04-27,12,Optimal,0.31034149997867644,0,20,0.27860616675462535,47.944944065213384,5718.8385949099766,36
4-3,2025-04-27,18,Optimal,0.30707287500263192,3.6084253097467113e-16,20,0.27605490422009255,50.547880333953536,10782.40077447003,36
4-3,2025-04-28,0,Optimal,0.3030901660094969,0,20,0.26516801259203626,56,1268.2748725579604,36
4-3,2025-04-28,6,Optimal,0.34817787501378916,0,20,0.26943879178844576,45.564722397624763,10003.877566313924,36
4-3,2025-04-28,12,Optimal,0.29969541600439698,0,20,0.31147390659037877,52.204516876208942,6519.1233157517054,36
4-3,2025-04-28,18,Optimal,0.31528062498546205,2.1327811436929275e-16,20,0.29932104523676861,51.996400409930573,10785.612176551684,36
4-3,2025-04-29,0,Optimal,0.26061841699993238,0,20,0.27437602100698755,56,1281.796422548281,36
4-3,2025-04-29,6,Optimal,0.3296947079943493,0,20,0.28601255643216372,47.075287462932515,9364.4599298259727,36
4-3,2025-04-29,12,Optimal,0.33715604100143537,5.7786169755396132e-16,20,0.28354862677914894,50.049098874448191,6291.5952183793543,36
4-3,2025-04-29,18,Optimal,0.2564782919944264,0,20,0.28503772834867358,51.984092332421802,10795.064520155469,36
4-3,2025-04-30,0,Optimal,0.23831779201282188,2.2310139794531999e-15,20,0.28802596900457056,56,1292.9192322746203,36
4-3,2025-04-30,6,Optimal,0.32776554199517705,4.4303288908364477e-16,20,0.31553019888566508,46.773028944875044,8278.613893910775,36
4-3,2025-04-30,12,Optimal,0.30034837502171285,4.0414566596956878e-16,20,0.30720185512194931,46.770073949004527,6717.7834465627402,36
4-3,2025-04-30,18,Optimal,0.33464049999020062,3.8479917263490597e-16,20,0.28561126443254969,52.881002615301654,10800,36
4-3,2025-05-01,0,Optimal,0.30676400000811554,0,20,0.28034170880079945,56,1273.4566442986124,36
4-3,2025-05-01,6,Optimal,0.27459287500823848,3.8378675544376696e-16,20,0.27612211658357477,46.09654896139044,9380.0628282852304,36
4-3,2025-05-01,12,Optimal,0.22074508297373541,5.3151502904727347e-16,20,0.28459923146053973,47.287653361089617,5548.8458860335131,36
4-3,2025-05-01,18,Optimal,0.19485425000311807,2.0099239897542398e-16,20,0.2779823019274969,51.499358582881399,10799.999999999996,36
4-3,2025-05-02,0,Optimal,0.2278303750208579,0,20,0.28517932128246265,56,1205.7424345661602,36
4-3,2025-05-02,6,Optimal,0.23752045800210908,0,20,0.29097162567477408,48.208076743128089,3331.4695486858618,36
4-3,2025-05-02,12,Optimal,0.17945316701661795,2.8618797943863587e-16,20,0.29230049052190027,48.304635671741238,5788.6540719264322,36
4-3,2025-05-02,18,Optimal,0.14462974999332801,0,20,0.29494161214083897,51.477813444318926,10495.885802936134,36
4-3,2025-05-03,0,Optimal,0.18676420801784843,1.4898151233283772e-16,20,0.30473675291538732,56,2011.3024591870253,36
4-3,2025-05-03,6,Optimal,0.20603341699461453,0,20,0.29747250336714182,49.732449422051914,3103.4504816915533,36
4-3,2025-05-03,12,Optimal,0.22244441701332107,0,20,0.30376114088042272,48.724681437878765,7014.1582034937373,36
4-3,2025-05-03,18,Optimal,0.24883425000007264,0,20,0.30820216477334894,51.026628794009483,10355.235928446727,36
4-3,2025-05-04,0,Optimal,0.2752924159867689,1.8249945007855547e-16,20,0.28331783489052126,56,2344.7978674084643,36
4-3,2025-05-04,6,Optimal,0.2461242499994114,0,20,0.27717575081672963,50.215507583727074,9070.2179862851135,36
4-3,2025-05-04,12,Optimal,0.20754662499530241,1.8793770068879269e-16,20,0.29955292816903822,48.329320197255008,8671.692809877939,36
4-3,2025-05-04,18,Optimal,0.23810554199735634,3.3112915128967263e-16,20,0.28985835686350081,50.913973137482095,10800.000000000002,36
4-3,2025-05-05,0,Optimal,0.24948925001081079,1.6826340090589515e-16,20,0.31322516321678673,56,1227.5368966936294,36
4-3,2025-05-05,6,Optimal,0.2562278329860419,0,20,0.30902472672274894,47.913745116171874,10018.656445717272,36
4-3,2025-05-05,12,Optimal,0.1988405839947518,1.9142271524107551e-16,20,0.2823005352743802,49.471322532491456,6794.424701293723,36
4-3,2025-05-05,18,Optimal,0.25328245799755678,0,20,0.28329877635430822,52.271599482094651,10799.999999999998,36
4-3,2025-05-06,0,Optimal,0.1769651249924209,0,20,0.28531995811679545,56,1262.8901702583753,36
4-3,2025-05-06,6,Optimal,0.29107945901341736,0,20,0.28125952604265664,50.326275950047886,7839.4542314448981,36
4-3,2025-05-06,12,Optimal,0.23954208299983293,0,20,0.31229908360729186,48.77920519055926,6741.584261019997,36
4-3,2025-05-06,18,Optimal,0.22322250000433996,4.1800980573735243e-16,20,0.29854703317273185,51.025664522287201,10636.80385636844,36
4-3,2025-05-07,0,Optimal,0.24988612500601448,1.7767065079264122e-16,20,0.29704417023394825,56,1221.9012162528434,36
4-3,2025-05-07,6,Optimal,0.29726049999590032,0,20,0.30729611362267195,48.656026076931177,9377.0028342793721,36
4-3,2025-05-07,12,Optimal,0.28061108401743695,0,20,0.29485149443521552,47.790812830429005,6387.8607887075232,36
4-3,2025-05-07,18,Optimal,0.24333208301686682,2.2733562390891944e-16,20,0.31033257687610583,51.282795818161873,10798.65017956607,36
4-3,2025-05-08,0,Optimal,0.22406966699054465,0,20,0.29029818578255301,56,1273.9184852645085,36
4-3,2025-05-08,6,Optimal,0.29428020800696686,0,20,0.3085196996846099,48.824525312148516,10048.626087249386,36
4-3,2025-05-08,12,Optimal,0.23360100001445971,0,20,0.31486314686132177,46.611697943827636,6607.3005816253162,36
4-3,2025-05-08,18,Optimal,0.13468079201993532,0,20,0.28931724146201898,50.803691493138714,10799.999999999996,36
4-3,2025-05-09,0,Optimal,0.16974462498910725,0,20,0.28659605869399235,56,1208.7294637614687,36
4-3,2025-05-09,6,Optimal,0.19884608397842385,0,20,0.29276656427280473,49.438712763272449,2877.4918269093596,36
4-3,2025-05-09,12,Optimal,0.20753787501598708,6.0146029803853252e-16,20,0.30414594840321951,47.959785772560274,4482.4219214618406,36
4-3,2025-05-09,18,Optimal,0.15924700000323355,0,20,0.2989804906511942,51.338726117757489,10752.023141028145,36
4-3,2025-05-10,0,Optimal,0.2174883330008015,0,20,0.29016846040361693,56,1278.709377704834,36
4-3,2025-05-10,6,Optimal,0.22339491700404324,0,20,0.30248450951719263,48.818727073922439,3083.979981987944,36
4-3,2025-05-10,12,Optimal,0.26250279200030491,0,20,0.30471218933638966,47.104360797158456,4772.5238099023536,36
4-3,2025-05-10,18,Optimal,0.2234712089993991,0,20,0.29091196075071768,51.00212958157951,10782.645364197535,36
4-3,2025-05-11,0,Optimal,0.44064929202431813,1.6538661079309749e-16,20,0.28214581442669612,56,1487.0125438177929,36
4-3,2025-05-11,6,Optimal,0.26647308300016448,1.8139070348722538e-16,20,0.29696111559212973,51.082044090857629,10098.034934137222,36
4-3,2025-05-11,12,Optimal,0.25259025002014823,3.4190686873244675e-16,20,0.29388031695957295,48.83917402101936,7511.8949879659822,36
4-3,2025-05-11,18,Optimal,0.29199741600314155,0,20,0.3149575304076368,49.93838025814604,10745.488975692944,36
4-3,2025-05-12,0,Optimal,0.20396891699056141,0,20,0.2841423971535772,56,1224.6430401688976,36
4-3,2025-05-12,6,Optimal,0.32388849998824298,3.6218443235001623e-16,20,0.28634394321567419,48.973221030259488,10009.149040813907,36
4-3,2025-05-12,12,Optimal,0.3025740000011865,0,20,0.29021459168259461,47.542728508205442,7914.440292020412,36
4-3,2025-05-12,18,Optimal,0.30061645800014958,0,20,0.2972807754655758,50.966591778130983,10772.049023827723,36
4-3,2025-05-13,0,Optimal,0.19201254201470874,6.4634885866874442e-16,20,0.288050792327395,56,1310.6925702243534,36
4-3,2025-05-13,6,Optimal,0.26950312498956919,0,20,0.32739303605371178,49.281771844193656,10089.658362191283,36
4-3,2025-05-13,12,Optimal,0.32963954197475687,7.2038657540055683e-16,20,0.28518169760240125,48.272102508397552,7161.1272408625073,36
4-3,2025-05-13,18,Optimal,0.28291945799719542,0,20,0.27846452142656336,51.315473616365779,10757.144121896654,36
4-3,2025-05-14,0,Optimal,0.18499779200647026,0,20,0.29894236913225486,56,1311.6080281105187,36
4-3,2025-05-14,6,Optimal,0.31145658399327658,0,20,0.29530382245754783,48.148172316958842,10026.680434087744,36
4-3,2025-05-14,12,Optimal,0.23505112499697134,0,20,0.30383642508843955,46.224444209727437,6608.860144918287,36
4-3,2025-05-14,18,Optimal,0.30129254097118974,4.0557457678508846e-16,20,0.25829722189434179,50.015685071479631,10794.538873066675,36
4-3,2025-05-15,0,Optimal,0.22101745798136108,1.6411862045309668e-16,20,0.30864279217426194,56,1305.8251028530176,36
4-3,2025-05-15,6,Optimal,0.27854883400141262,5.758706427193628e-16,20,0.29446911684628718,46.233177062186108,10089.606653580966,36
4-3,2025-05-15,12,Optimal,0.18814058401039802,2.1390392055396208e-16,20,0.30228329160488698,45.975530642220733,7664.5218110735896,36
4-3,2025-05-15,18,Optimal,0.14858074998483062,0,20,0.29207216276533415,52.90714238326423,10800.000000000002,36
4-3,2025-05-16,0,Optimal,0.18254987499676645,2.5541081132055069e-16,20,0.28560189307743405,56,1206.4670054770922,36
4-3,2025-05-16,6,Optimal,0.2159098330012057,0,20,0.29837852621015154,47.33262366193344,1962.0023429833677,36
4-3,2025-05-16,12,Optimal,0.19385283399606124,0,20,0.28609147308712118,49.244999225159106,2227.1743913488349,36
4-3,2025-05-16,18,Optimal,0.16620179198798724,0,20,0.28136053612479406,50.717351405098839,10800,36
4-3,2025-05-17,0,Optimal,0.1847184170037508,0,20,0.27344313775853546,56,1327.0368113968561,36
4-3,2025-05-17,6,Optimal,0.1960653749993071,0,20,0.28573729476778703,50.522243844522116,2020.6773945919188,36
4-3,2025-05-17,12,Optimal,0.2369363330071792,0,20,0.27443921111227143,51.445129968978335,3980.6092147836434,36
4-3,2025-05-17,18,Optimal,0.303129333013203,0,20,0.27163524573199327,50.332251681914599,10782.728896447352,36
4-3,2025-05-18,0,Optimal,0.21240258298348635,0,20,0.27984356426263718,56,1407.3057098866375,36
4-3,2025-05-18,6,Optimal,0.25743212501402013,7.1724579244790356e-16,20,0.28984851482579843,52.066098067845644,10110.247522615375,36
4-3,2025-05-18,12,Optimal,0.2803959579905495,0,20,0.29546608803350766,47.14000842531032,6890.2332611035163,36
4-3,2025-05-18,18,Optimal,0.29394037500605918,1.9416681012245132e-16,20,0.29947673919484658,50.538371409629342,10766.111280437335,36
4-3,2025-05-19,0,Optimal,0.22312745801173151,1.7430413546158575e-16,20,0.30032214971274823,56,1263.695414930211,36
4-3,2025-05-19,6,Optimal,0.30172233300982043,0,20,0.29814013739658457,44.833229509818189,10095.044831116016,36
4-3,2025-05-19,12,Optimal,0.25355420901905745,3.2570081732580585e-16,20,0.28163182841604995,48.283102722071021,7228.4298645316785,36
4-3,2025-05-19,18,Optimal,0.29637141700368375,3.9867579005782929e-16,20,0.28335570144674083,50.381590557486426,10685.904851600328,36
4-3,2025-05-20,0,Optimal,0.21634462499059737,0,20,0.27570346084970221,56,1332.4809384095515,36
4-3,2025-05-20,6,Optimal,0.28905970801133662,0,20,0.29155810722124303,46.841502490740169,10073.719023652184,36
4-3,2025-05-20,12,Optimal,0.2700048330007121,0,20,0.29538589943806337,49.705761309606331,7960.9864479756279,36
4-3,2025-05-20,18,Optimal,0.31251191699993797,6.8595791145098617e-16,20,0.26139052859698525,49.567308972166835,10800,36
4-3,2025-05-21,0,Optimal,0.2299042500089854,0,20,0.29108154897081051,56,1294.8560561974791,36
4-3,2025-05-21,6,Optimal,0.36302662498201244,3.6694639741665091e-16,20,0.27676779521171863,45.554869431199513,9324.8938598499226,36
4-3,2025-05-21,12,Optimal,0.39890520900371484,0,20,0.30598058463833072,45.510122424031834,6098.2350738923988,36
4-3,2025-05-21,18,Optimal,0.29981395800132304,1.8589078496676764e-16,20,0.29512135258323902,49.565825021877089,10664.72783221833,36
4-3,2025-05-22,0,Optimal,0.25398204199154861,1.7630046850614916e-16,20,0.28105413818507552,56,1334.1020300302498,36
4-3,2025-05-22,6,Optimal,0.25268570802290924,4.7620173948704325e-15,20,0.29903957896884381,44.320215328525549,10088.959547706299,36
4-3,2025-05-22,12,Optimal,0.32328729200526141,0,20,0.28887963978297393,48.478811839505603,6314.9619530287,36
4-3,2025-05-22,18,Optimal,0.16380066599231213,0,20,0.30112238915593242,50.533717603419404,10800,36
4-3,2025-05-23,0,Optimal,0.17664945899741724,1.3611091831886189e-16,20,0.29393673301666151,56,1220.9962186660905,36
4-3,2025-05-23,6,Optimal,0.24169720799545757,0,20,0.3051684021691774,50.600413692439993,2247.4960570238491,36
4-3,2025-05-23,12,Optimal,0.20241825000266545,0,20,0.28497882934001567,46.764901655564735,3590.4846573750629,36
4-3,2025-05-23,18,Optimal,0.18536729097831994,0,20,0.28969832620205405,50.684954662041015,10776.534659546662,36
4-3,2025-05-24,0,Optimal,0.17785999999614432,1.2178192610863953e-16,20,0.30252498726407206,56,1327.1548853043114,36
4-3,2025-05-24,6,Optimal,0.22770725001464598,0,20,0.2872408074215852,48.637480860823764,1876.0992153906682,36
4-3,2025-05-24,12,Optimal,0.23928229199373163,0,20,0.28703565727886954,49.995795014940072,2887.3334440876301,36
4-3,2025-05-24,18,Optimal,0.27058062501600944,2.5984251062040256e-16,20,0.29636864117689127,50.432673855940642,10800.000000000002,36
4-3,2025-05-25,0,Optimal,0.22908700001426041,0,20,0.27296729392489344,56,1359.0261820790602,36
4-3,2025-05-25,6,Optimal,0.2375738340197131,2.3537757101270083e-15,20,0.30662326604902002,48.65243835961239,10118.403932500993,36
4-3,2025-05-25,12,Optimal,0.25913879202562384,0,20,0.27126611529926092,48.708653535021234,8416.4896548943289,36
4-3,2025-05-25,18,Optimal,0.27359112500562333,0,20,0.303573474211082,50.98568198808772,10701.088816925343,36
4-3,2025-05-26,0,Optimal,0.23803537501953542,0,20,0.27715725185570261,56,1233.8921272928146,36
4-3,2025-05-26,6,Optimal,0.30986245902022347,5.5947528914561831e-16,20,0.29595683477718715,49.761288763665824,9533.8525366761096,36
4-3,2025-05-26,12,Optimal,0.2845939590188209,0,20,0.29375934579979746,50.468491244989529,4959.1928220899599,36
4-3,2025-05-26,18,Optimal,0.29405733299790882,5.0663149738125665e-16,20,0.30009806725081956,51.313499964875625,10795.22033950617,36
4-3,2025-05-27,0,Optimal,0.19513391601503827,0,20,0.28242745928877966,56,1267.6340391156718,36
